pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
GR	chr8	5000001	6000000	0.0030894469112364904	150066	6555	2121739	44396
GR	chr8	6000001	7000000	0.0018634397519438682	160048	4321	2318830	30442
GR	chr8	7000001	8000000	0.0034696466913917627	157468	7821	2254120	41238
GR	chr8	8000001	9000000	0.0035844911069617866	179128	9278	2588373	36248
GR	chr8	9000001	10000000	0.0037846377213634785	113196	6303	1665417	10472
GR	chr8	10000001	11000000	0.004856590978874635	165025	11151	2296055	57452
GR	chr8	11000001	12000000	0.004298968178271048	199423	12395	2883250	32858
GR	chr8	12000001	13000000	0.003583462338260029	162974	8456	2359729	45772
GR	chr8	13000001	14000000	0.0016863033629170212	186396	4577	2714221	53068
GR	chr8	14000001	15000000	0.0019048560024758768	192052	5244	2752964	123308
GR	chr8	15000001	16000000	0.0029607244798366154	132972	5706	1927231	44222
GR	chr8	16000001	17000000	0.003943298058629687	205456	11721	2972385	33032
GR	chr8	17000001	18000000	0.004584458580752096	183608	11827	2579803	47044
GR	chr8	18000001	19000000	0.005552597952195014	222803	16834	3031734	80198
GR	chr8	19000001	20000000	0.004735259321338725	146567	9594	2026077	45674
GR	chr8	20000001	21000000	0.004193171958884751	156850	8854	2111528	83664
GR	chr8	21000001	22000000	0.006121577126661943	187588	14100	2303328	168004
GR	chr8	22000001	23000000	0.003860953933320553	213373	11943	3093277	29194
GR	chr8	23000001	24000000	0.005143104772785471	113160	7833	1523010	48628
GR	chr8	24000001	25000000	0.0047042489201489625	79531	4425	940639	71142
GR	chr8	25000001	26000000	0.005347504671816717	184516	13830	2586253	48994
GR	chr8	26000001	27000000	0.005136605573532243	221910	16541	3220220	27946
GR	chr8	27000001	28000000	0.005404150289526625	222839	17665	3268784	20688
GR	chr8	28000001	29000000	0.004669390631325307	223842	15214	3258241	29244
GR	chr8	29000001	30000000	0.003843483084423012	207891	11391	2963718	44232
GR	chr8	30000001	31000000	0.005390326305283402	201506	15149	2810405	60922
GR	chr8	31000001	32000000	0.0024518335224613767	227191	8016	3269390	80548
GR	chr8	32000001	33000000	0.004426329926680321	208034	13043	2946685	53410
GR	chr8	33000001	34000000	0.0028862741628699075	221001	9135	3164980	57752
GR	chr8	34000001	35000000	0.0033350408006926026	200666	9434	2828751	56250
GR	chr8	35000001	36000000	0.001542233960766808	222400	4975	3225840	60690
GR	chr8	36000001	37000000	0.0029673802169896783	182826	7904	2663629	35226
GR	chr8	37000001	38000000	0.0024584833329963163	106266	3769	1533059	38680
GR	chr8	38000001	39000000	0.0030916242938929844	180289	8111	2623540	41280
GR	chr8	39000001	40000000	0.0029658123156303517	202437	8768	2956357	28666
GR	chr8	40000001	41000000	0.0019715430537840914	144462	4172	2116109	18624
GR	chr8	41000001	42000000	0.003664839957797018	164151	8663	2363814	74358
GR	chr8	42000001	43000000	0.002726895826055226	179265	7189	2636331	19896
GR	chr8	43000001	44000000	0.0032934889906184087	180487	8688	2637932	22514
GR	chr8	44000001	45000000	0.0025961054469028043	190998	7231	2785326	32524
GR	chr8	45000001	46000000	0.003274728110013509	175758	8453	2581283	27122
GR	chr8	46000001	47000000	0.0020499190323018503	214684	6494	3167930	16052
GR	chr8	47000001	48000000	0.0018907308122291483	210073	5828	3082406	28988
GR	chr8	48000001	49000000	0.0025354988399071926	216957	8196	3232500	6188
GR	chr8	49000001	50000000	0.0019432516171114856	181271	5148	2649168	27978
Ga	chr8	1	1000000	0.003849010767187217	178550	375284	97501416	92380
Ga	chr8	1000001	2000000	0.002729400991282465	179535	266937	97800580	113686
Ga	chr8	2000001	3000000	0.0036279141789941523	167911	327488	90268949	147796
Ga	chr8	3000001	4000000	0.002020008214395049	159003	177041	87643703	65416
Ga	chr8	4000001	5000000	0.003193946274669853	175716	306431	95941188	97688
Ga	chr8	5000001	6000000	0.0035615557884758537	151783	295012	82832340	77478
Ga	chr8	6000001	7000000	0.0030141798271363755	161718	265108	87953611	96884
Ga	chr8	7000001	8000000	0.003181506053145522	159608	277901	87348883	82148
Ga	chr8	8000001	9000000	0.004157610927737391	181099	406191	97698175	158712
Ga	chr8	9000001	10000000	0.0030618154397427763	113627	190773	62307152	48030
Ga	chr8	10000001	11000000	0.005704981237740056	166993	514361	90159981	115692
Ga	chr8	11000001	12000000	0.005137289282922042	200613	547695	106611672	207394
Ga	chr8	12000001	13000000	0.004633664021279151	166961	425896	91913440	65906
Ga	chr8	13000001	14000000	0.005332211729494564	191781	548293	102826562	181326
Ga	chr8	14000001	15000000	0.002981300534399345	205338	323804	108611660	327748
Ga	chr8	15000001	16000000	0.007385675276988604	137438	551454	74665346	92104
Ga	chr8	16000001	17000000	0.00412851133212217	206683	474166	114851568	36350
Ga	chr8	17000001	18000000	0.0075003940734673135	183627	731390	97513543	205288
Ga	chr8	18000001	19000000	0.00432688566240198	223459	509515	117755596	284902
Ga	chr8	19000001	20000000	0.005441533157931828	146914	444750	81732480	22940
Ga	chr8	20000001	21000000	0.005380206530740381	161204	479558	89133753	44430
Ga	chr8	21000001	22000000	0.004427523545970372	193006	472743	106773684	56204
Ga	chr8	22000001	23000000	0.0024591027146082505	213930	291650	118600170	56088
Ga	chr8	23000001	24000000	0.004490956161524368	114348	281092	62590680	59512
Ga	chr8	24000001	25000000	0.004664423189208004	80622	182221	39066138	255784
Ga	chr8	25000001	26000000	0.003483192045217575	184638	345423	99168520	181876
Ga	chr8	26000001	27000000	0.00290515060116032	222259	360225	123995293	24156
Ga	chr8	27000001	28000000	0.0034082438640412696	223340	422007	123819485	50422
Ga	chr8	28000001	29000000	0.0034584075959454078	224713	431333	124720117	44208
Ga	chr8	29000001	30000000	0.0026091450874010814	208622	301976	115737527	43326
Ga	chr8	30000001	31000000	0.003086754120461271	202258	345901	112059784	44844
Ga	chr8	31000001	32000000	0.0031247159763079786	234596	404859	129566656	65616
Ga	chr8	32000001	33000000	0.0035852565027262437	210202	419162	116912695	34670
Ga	chr8	33000001	34000000	0.0029643292283699626	224252	368723	124386656	52400
Ga	chr8	34000001	35000000	0.002795074213601322	202570	314569	112544060	44568
Ga	chr8	35000001	36000000	0.0032810665980234233	227968	416041	126800535	38248
Ga	chr8	36000001	37000000	0.004058648668959289	185367	410891	101238376	104836
Ga	chr8	37000001	38000000	0.004570814896462307	110129	272215	59555026	78966
Ga	chr8	38000001	39000000	0.003916068666394395	183736	391121	99875930	120620
Ga	chr8	39000001	40000000	0.0034706063087814615	203842	387150	111551114	106208
Ga	chr8	40000001	41000000	0.0032019475074005054	145427	256823	80208373	46660
Ga	chr8	41000001	42000000	0.0029150640279508935	172251	273170	93709777	107628
Ga	chr8	42000001	43000000	0.0035181281710234156	180361	351528	99919043	42420
Ga	chr8	43000001	44000000	0.002833245294160557	181371	285124	100635127	38824
Ga	chr8	44000001	45000000	0.0033853231848518872	192964	353989	104565792	142616
Ga	chr8	45000001	46000000	0.004108206656412214	177916	398530	97008265	103182
Ga	chr8	46000001	47000000	0.002944906420378064	215236	348452	118323624	91544
Ga	chr8	47000001	48000000	0.0025717838009030594	212039	300000	116650552	104048
Ga	chr8	48000001	49000000	0.003093589535278735	217100	370052	119618972	85132
Ga	chr8	49000001	50000000	0.002476794239714788	183027	248911	100497246	83786
Gf	chr8	1	1000000	0.006051892904345989	178295	125856	20796138	51252
Gf	chr8	1000001	2000000	0.005549201712762068	179359	115963	20897240	51280
Gf	chr8	2000001	3000000	0.0053937311543151905	167681	103837	19251423	72114
Gf	chr8	3000001	4000000	0.0050391010262062766	158853	92554	18367165	55782
Gf	chr8	4000001	5000000	0.005602083162441986	175550	113711	20297985	64798
Gf	chr8	5000001	6000000	0.006843068454373751	151783	118725	17349673	67206
Gf	chr8	6000001	7000000	0.0058666473927976885	161038	107630	18346083	85842
Gf	chr8	7000001	8000000	0.006649136926267003	159564	120326	18096484	81296
Gf	chr8	8000001	9000000	0.006913708325768075	181020	143707	20785806	78052
Gf	chr8	9000001	10000000	0.0063477316595009145	113435	83848	13209128	35672
Gf	chr8	10000001	11000000	0.0077362041170752835	166906	142377	18403987	143530
Gf	chr8	11000001	12000000	0.007946871480978288	200245	176342	22190116	150248
Gf	chr8	12000001	13000000	0.00644529142336819	166750	121903	18913497	92270
Gf	chr8	13000001	14000000	0.007129094533404836	191371	158835	22279828	59744
Gf	chr8	14000001	15000000	0.007325858802289478	206870	177243	24194160	50336
Gf	chr8	15000001	16000000	0.007036478487496049	136789	109204	15519695	84866
Gf	chr8	16000001	17000000	0.006974410992082221	206675	168814	24204768	44336
Gf	chr8	17000001	18000000	0.0064264125843253	183622	137049	21325895	52762
Gf	chr8	18000001	19000000	0.006862223634811796	223459	181189	26403832	31704
Gf	chr8	19000001	20000000	0.006422830981454837	146910	110790	17249403	28898
Gf	chr8	20000001	21000000	0.006773911341047628	148076	112622	16625845	315918
Gf	chr8	21000001	22000000	0.009646431380169239	188927	189041	19596988	325312
Gf	chr8	22000001	23000000	0.007311409590627554	213659	184074	25176267	38978
Gf	chr8	23000001	24000000	0.009767805699127913	109628	111744	11440031	230394
Gf	chr8	24000001	25000000	0.0067975274815582	80500	58728	8639612	82264
Gf	chr8	25000001	26000000	0.0067720317008581	182523	141597	20909087	109282
Gf	chr8	26000001	27000000	0.007776397007703587	222259	198976	25587171	80954
Gf	chr8	27000001	28000000	0.006133458866778469	222961	161131	26270821	44286
Gf	chr8	28000001	29000000	0.006977413387744404	224713	182730	26188788	60728
Gf	chr8	29000001	30000000	0.00682522436298137	208621	167384	24524322	39612
Gf	chr8	30000001	31000000	0.006230898105275533	202230	146697	23543476	58384
Gf	chr8	31000001	32000000	0.005400834151578399	234554	149045	27596663	45834
Gf	chr8	32000001	33000000	0.007970563979147423	210202	193178	24236428	77288
Gf	chr8	33000001	34000000	0.0067080289344891636	223175	172106	25656717	108246
Gf	chr8	34000001	35000000	0.005847297416558894	201399	132180	22605315	158850
Gf	chr8	35000001	36000000	0.005848940595697068	227686	154813	26468554	71492
Gf	chr8	36000001	37000000	0.0063771252125383055	184706	135572	21259109	84846
Gf	chr8	37000001	38000000	0.006939843833365087	109435	86108	12407772	71392
Gf	chr8	38000001	39000000	0.006521327712840467	182825	135904	20839928	108896
Gf	chr8	39000001	40000000	0.006125103883358567	203777	142856	23323033	85862
Gf	chr8	40000001	41000000	0.006613960241219754	145414	111792	16902430	42708
Gf	chr8	41000001	42000000	0.005718883897005932	172091	113833	19904758	63284
Gf	chr8	42000001	43000000	0.005354974970518583	179918	112153	20943702	58572
Gf	chr8	43000001	44000000	0.005254509826390232	180791	111794	21275819	42458
Gf	chr8	44000001	45000000	0.005213917637515906	191904	115688	22188306	88420
Gf	chr8	45000001	46000000	0.005388533598380224	177850	112246	20830528	43656
Gf	chr8	46000001	47000000	0.005442656495294401	215053	136281	25039427	65202
Gf	chr8	47000001	48000000	0.00521672589717865	211981	129297	24785086	53748
Gf	chr8	48000001	49000000	0.00542552124706358	217103	138076	25449352	54264
Gf	chr8	49000001	50000000	0.004817798989553523	182901	103720	21528503	34738
Gs	chr8	1	1000000	0.00668646281551416	178550	564132	84369272	159704
Gs	chr8	1000001	2000000	0.00594354097245318	179521	508431	85543450	129332
Gs	chr8	2000001	3000000	0.006050483793942433	167910	476848	78811549	168350
Gs	chr8	3000001	4000000	0.0062501973337770545	159003	467576	74809798	148988
Gs	chr8	4000001	5000000	0.006232147674117131	175704	494597	79362208	321656
Gs	chr8	5000001	6000000	0.007664411395184612	151525	539095	70337430	192188
Gs	chr8	6000001	7000000	0.00629994591172931	161330	469803	74572545	229086
Gs	chr8	7000001	8000000	0.007036816266416125	159617	527253	74927777	154198
Gs	chr8	8000001	9000000	0.0073090498857150505	181025	623970	85369509	167918
Gs	chr8	9000001	10000000	0.007311624691711145	113627	391007	53477444	103368
Gs	chr8	10000001	11000000	0.008442494976111324	167011	654812	77561432	193512
Gs	chr8	11000001	12000000	0.007388222272440403	200419	675194	91387884	325608
Gs	chr8	12000001	13000000	0.008208308644199164	166961	634720	77326527	223842
Gs	chr8	13000001	14000000	0.0070926057648070025	191781	645604	91024938	150572
Gs	chr8	14000001	15000000	0.008874812895301164	207042	846934	95431195	262282
Gs	chr8	15000001	16000000	0.009644014178225293	137438	588149	60985912	291464
Gs	chr8	16000001	17000000	0.007853666252108532	206615	762485	97086504	203808
Gs	chr8	17000001	18000000	0.008736824597397594	183627	753577	86252962	181292
Gs	chr8	18000001	19000000	0.008666348809838598	223459	920410	106205049	166566
Gs	chr8	19000001	20000000	0.006401817268331117	146914	448519	70061200	107584
Gs	chr8	20000001	21000000	0.006627809216975915	161204	503999	76043076	150944
Gs	chr8	21000001	22000000	0.0065506290149766715	185775	534843	81647579	695802
Gs	chr8	22000001	23000000	0.00547762981838139	213925	556364	101570208	175440
Gs	chr8	23000001	24000000	0.008002236603602041	114347	430802	53835199	105954
Gs	chr8	24000001	25000000	0.006212386581080742	80622	217869	35070097	187158
Gs	chr8	25000001	26000000	0.005674842174461527	181561	449138	79145461	631014
Gs	chr8	26000001	27000000	0.007102263242682844	222259	638200	89858680	859784
Gs	chr8	27000001	28000000	0.005515146238381887	223340	596193	108101032	91984
Gs	chr8	28000001	29000000	0.008263748391510745	224712	854149	103360964	321136
Gs	chr8	29000001	30000000	0.00634895451321429	206757	611859	96371615	323778
Gs	chr8	30000001	31000000	0.007385351780625265	202165	694578	94048059	240346
Gs	chr8	31000001	32000000	0.006145153767845001	234290	675963	109999363	261898
Gs	chr8	32000001	33000000	0.007717238214046784	210202	754080	97713713	248318
Gs	chr8	33000001	34000000	0.006974336468449514	224193	746213	106994121	154270
Gs	chr8	34000001	35000000	0.007593255065775855	202460	694751	91495807	376186
Gs	chr8	35000001	36000000	0.007427118817668202	227549	780098	105033731	324010
Gs	chr8	36000001	37000000	0.007345509181413928	185145	614006	83589304	334288
Gs	chr8	37000001	38000000	0.007768824578521503	110129	398097	51242887	125250
Gs	chr8	38000001	39000000	0.007887757496831158	183736	678707	86045622	187140
Gs	chr8	39000001	40000000	0.007013394869885562	203685	647323	92298097	346246
Gs	chr8	40000001	41000000	0.007017292898229672	145154	468382	66746822	216564
Gs	chr8	41000001	42000000	0.00696132012338372	172251	548656	78814936	261760
Gs	chr8	42000001	43000000	0.006501212006342205	180361	549430	84511934	204772
Gs	chr8	43000001	44000000	0.0060431763110234075	181340	522993	86542734	121748
Gs	chr8	44000001	45000000	0.005664479952653231	192935	512013	90390116	197232
Gs	chr8	45000001	46000000	0.006244744270256643	177906	526816	84361501	143334
Gs	chr8	46000001	47000000	0.005844189201608678	214973	589988	100952926	237068
Gs	chr8	47000001	48000000	0.005876951260369815	211569	591813	100700682	177748
Gs	chr8	48000001	49000000	0.006316769424209816	217112	662039	104806580	102824
Gs	chr8	49000001	50000000	0.00537634787706228	182902	472724	87926602	104116
Gz	chr8	1	1000000	0.005444717359582605	177798	460092	84502458	178604
Gz	chr8	1000001	2000000	0.0051141216775473525	179457	433078	84682772	169216
Gz	chr8	2000001	3000000	0.005360356476044073	167550	430100	80237201	118246
Gz	chr8	3000001	4000000	0.0053719885592323074	158971	404354	75270823	137698
Gz	chr8	4000001	5000000	0.005018054251033342	175115	407730	81252609	250646
Gz	chr8	5000001	6000000	0.0064202854770757205	151776	448852	69911533	215926
Gz	chr8	6000001	7000000	0.005681969230775874	160322	421051	74103006	275348
Gz	chr8	7000001	8000000	0.006167888030177478	159617	469178	76067853	115358
Gz	chr8	8000001	9000000	0.006809414886779481	180988	587838	86327241	134366
Gz	chr8	9000001	10000000	0.0066690296491180205	113627	357133	53550969	105182
Gz	chr8	10000001	11000000	0.007827053638781912	167011	620991	79339050	131028
Gz	chr8	11000001	12000000	0.006759227457054958	200613	640000	94685377	191222
Gz	chr8	12000001	13000000	0.007075296913613474	166802	563762	79680331	119642
Gz	chr8	13000001	14000000	0.006352818631060627	191781	572417	90104414	206444
Gz	chr8	14000001	15000000	0.008494614987126165	206469	838717	98735140	157632
Gz	chr8	15000001	16000000	0.011440011786342887	137437	703813	61522052	250664
Gz	chr8	16000001	17000000	0.009362962432742766	206017	885286	94551912	317680
Gz	chr8	17000001	18000000	0.010115554642600423	182152	877734	86770724	191288
Gz	chr8	18000001	19000000	0.011393169395945972	223451	1164784	102235292	316264
Gz	chr8	19000001	20000000	0.009008271068182817	146914	634890	70478563	84082
Gz	chr8	20000001	21000000	0.009124548432050128	161204	718248	78716005	43158
Gz	chr8	21000001	22000000	0.010135914155763011	193004	904623	89249276	234776
Gz	chr8	22000001	23000000	0.007042067126128234	213924	729001	103520882	92292
Gz	chr8	23000001	24000000	0.007993155765580231	114314	438464	54854930	72252
Gz	chr8	24000001	25000000	0.006582341523626075	80622	245987	37370744	101576
Gz	chr8	25000001	26000000	0.006631659776843792	183742	539822	81400738	467460
Gz	chr8	26000001	27000000	0.007029262836901752	220521	714481	101643802	420884
Gz	chr8	27000001	28000000	0.006883534286797589	223337	734855	106755479	174058
Gz	chr8	28000001	29000000	0.00750710215087983	224712	808640	107716664	141760
Gz	chr8	29000001	30000000	0.007117583134675834	205594	689273	96840878	318044
